"","feature","group","avgExpr","logFC","statistic","auc","pval","padj","pct_in","pct_out"
"Cldn4","Cldn4","neonate",0.154847503594452,0.0711779477012315,7525,0.508996212121212,0.434516356952581,0.898608460023035,3.8961038961039,2.08333333333333
"Rela","Rela","neonate",0.617780639251036,0.0702190185233094,7547.5,0.510518127705628,0.651804457511464,0.936600828866,15.5844155844156,13.5416666666667
"Ltbr","Ltbr","neonate",1.06926481589831,0.0700678625165623,7536,0.50974025974026,0.736510163052402,0.94748468717838,25.974025974026,25
"Gpx3","Gpx3","neonate",0.660181567465485,0.0699545361877172,7515,0.508319805194805,0.727212795126299,0.94748468717838,16.2337662337662,14.5833333333333
"Cpb1","Cpb1","neonate",0.35042061035987,0.0693394520993486,7570.5,0.512073863636364,0.51477408583737,0.92479193348348,9.74025974025974,7.29166666666667
"Col3a1","Col3a1","neonate",0.287550987776992,0.0692916673561543,7529.5,0.509300595238095,0.561424911977703,0.92479193348348,7.14285714285714,5.20833333333333
"Spp1","Spp1","neonate",0.146896477068676,0.0692643106594918,7526,0.509063852813853,0.431056753975905,0.898608460023035,3.8961038961039,2.08333333333333
"Il33","Il33","neonate",0.787835205550168,0.0677265620043189,7538,0.509875541125541,0.703463172129255,0.94748468717838,20.1298701298701,17.7083333333333
"Dst","Dst","neonate",1.62643917862068,0.067579293038545,7397.5,0.500372023809524,0.99175476994879,0.998767177413074,38.961038961039,35.4166666666667
"Ccl19","Ccl19","neonate",0.195237133851739,0.06740531928287,7536,0.50974025974026,0.467727719001525,0.916334422791697,5.19480519480519,3.125
"Fgg","Fgg","neonate",0.146606125027175,0.067298215183101,7526,0.509063852813853,0.431056753975905,0.898608460023035,3.8961038961039,2.08333333333333
"Notch3","Notch3","neonate",0.224491590280784,0.0671603456740415,7520,0.508658008658009,0.551223638287844,0.92479193348348,5.84415584415584,4.16666666666667
"Mmp7","Mmp7","neonate",0.188604303939069,0.0670245119021508,7542,0.510146103896104,0.449323020056091,0.900197454237231,5.19480519480519,3.125
